iso_code,continent,location,date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,reproduction_rate,icu_patients,icu_patients_per_million,hosp_patients,hosp_patients_per_million,weekly_icu_admissions,weekly_icu_admissions_per_million,weekly_hosp_admissions,weekly_hosp_admissions_per_million,new_tests,total_tests,total_tests_per_thousand,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,positive_rate,tests_per_case,tests_units,total_vaccinations,people_vaccinated,people_fully_vaccinated,total_boosters,new_vaccinations,new_vaccinations_smoothed,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,total_boosters_per_hundred,new_vaccinations_smoothed_per_million,new_people_vaccinated_smoothed,new_people_vaccinated_smoothed_per_hundred,stringency_index,population,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,handwashing_facilities,hospital_beds_per_thousand,life_expectancy,human_development_index,excess_mortality_cumulative_absolute,excess_mortality_cumulative,excess_mortality,excess_mortality_cumulative_per_million
CZE,Europe,Czechia,2021-03-06,1312164.0,13162.0,12081.286,21558.0,233.0,194.857,122351.393,1227.277,1126.507,2010.154,21.726,18.169,1.06,1771.0,165.135,8191.0,763.761,,,,,58327.0,,,5.439,104303.0,9.726,0.118,8.5,tests performed,844332.0,576609.0,267729.0,,12999.0,25324.0,7.87,5.38,2.5,,2361.0,22038.0,0.205,75.0,10724553.0,137.176,43.3,19.027,11.58,32605.906,,227.485,6.82,30.5,38.3,,6.63,79.38,0.9,,,,
CZE,Europe,Czechia,2021-03-07,1321331.0,9167.0,12264.429,21717.0,159.0,196.857,123206.161,854.768,1143.584,2024.98,14.826,18.356,1.04,1821.0,169.797,8416.0,784.741,2808.0,261.831,13792.0,1286.056,46972.0,,,4.38,105278.0,9.817,0.116,8.6,tests performed,856705.0,588144.0,268569.0,,12373.0,26678.0,7.99,5.48,2.5,,2488.0,23351.0,0.218,75.0,10724553.0,137.176,43.3,19.027,11.58,32605.906,,227.485,6.82,30.5,38.3,,6.63,79.38,0.9,26352.2,19.16,56.1,2457.18399638661
CZE,Europe,Czechia,2021-03-08,1325291.0,3960.0,12177.143,21882.0,165.0,201.857,123575.407,369.246,1135.445,2040.365,15.385,18.822,1.02,1903.0,177.443,9091.0,847.681,,,,,205342.0,,,19.147,116375.0,10.851,0.103,9.7,tests performed,891291.0,617880.0,273422.0,,34586.0,28328.0,8.31,5.76,2.55,,2641.0,24801.0,0.231,81.48,10724553.0,137.176,43.3,19.027,11.58,32605.906,,227.485,6.82,30.5,38.3,,6.63,79.38,0.9,,,,
CZE,Europe,Czechia,2021-03-09,1335815.0,10524.0,11939.0,22147.0,265.0,206.571,124556.706,981.3,1113.24,2065.074,24.71,19.262,1.0,1934.0,180.334,9056.0,844.417,,,,,210901.0,,,19.665,129908.0,12.113,0.09,11.1,tests performed,934023.0,654234.0,279801.0,,42732.0,30038.0,8.71,6.1,2.61,,2801.0,26106.0,0.243,81.48,10724553.0,137.176,43.3,19.027,11.58,32605.906,,227.485,6.82,30.5,38.3,,6.63,79.38,0.9,,,,
CZE,Europe,Czechia,2021-03-10,1351195.0,15380.0,11733.857,22385.0,238.0,206.286,125990.799,1434.092,1094.112,2087.266,22.192,19.235,0.99,1981.0,184.716,9076.0,846.282,,,,,216191.0,,,20.159,144051.0,13.432,0.081,12.3,tests performed,982287.0,695546.0,286753.0,,48264.0,31877.0,9.16,6.49,2.67,,2972.0,27595.0,0.257,81.48,10724553.0,137.176,43.3,19.027,11.58,32605.906,,227.485,6.82,30.5,38.3,,6.63,79.38,0.9,,,,
CZE,Europe,Czechia,2021-03-11,1365724.0,14529.0,11633.714,22624.0,239.0,213.714,127345.541,1354.742,1084.774,2109.552,22.285,19.928,0.99,1993.0,185.835,9044.0,843.299,,,,,224896.0,,,20.97,157437.0,14.68,0.071,14.1,tests performed,1035475.0,740366.0,295122.0,,53188.0,34054.0,9.66,6.9,2.75,,3175.0,29245.0,0.273,81.48,10724553.0,137.176,43.3,19.027,11.58,32605.906,,227.485,6.82,30.5,38.3,,6.63,79.38,0.9,,,,
CZE,Europe,Czechia,2021-03-12,1376998.0,11274.0,11142.286,22865.0,241.0,220.0,128396.773,1051.233,1038.951,2132.024,22.472,20.514,0.98,1999.0,186.395,9012.0,840.315,,,,,200409.0,,,18.687,166148.0,15.492,0.069,14.5,tests performed,1082731.0,779132.0,303613.0,,47256.0,35914.0,10.1,7.26,2.83,,3349.0,30667.0,0.286,81.48,10724553.0,137.176,43.3,19.027,11.58,32605.906,,227.485,6.82,30.5,38.3,,6.63,79.38,0.9,,,,
CZE,Europe,Czechia,2021-03-13,1392108.0,15110.0,11420.571,23083.0,218.0,217.857,129805.69,1408.917,1064.9,2152.351,20.327,20.314,0.98,1975.0,184.157,8609.0,802.737,,,,,68794.0,,,6.415,167644.0,15.632,0.066,15.2,tests performed,1101115.0,796211.0,304919.0,,18384.0,36683.0,10.27,7.42,2.84,,3420.0,31372.0,0.293,81.48,10724553.0,137.176,43.3,19.027,11.58,32605.906,,227.485,6.82,30.5,38.3,,6.63,79.38,0.9,,,,
CZE,Europe,Czechia,2021-03-14,1399078.0,6970.0,11106.714,23226.0,143.0,215.571,130455.6,649.911,1035.634,2165.685,13.334,20.101,0.96,2030.0,189.285,8823.0,822.692,2998.0,279.504,14645.0,1365.54,60576.0,,,5.648,169587.0,15.813,0.065,15.4,tests performed,1114378.0,808323.0,306071.0,,13263.0,36810.0,10.39,7.54,2.85,,3432.0,31454.0,0.293,81.48,10724553.0,137.176,43.3,19.027,11.58,32605.906,,227.485,6.82,30.5,38.3,,6.63,79.38,0.9,27924.4,19.95,64.07,2603.78218094498
CZE,Europe,Czechia,2021-03-15,1402420.0,3342.0,11018.429,23379.0,153.0,213.857,130767.222,311.621,1027.402,2179.951,14.266,19.941,0.94,2054.0,191.523,9551.0,890.573,,,,,267091.0,,,24.905,178408.0,16.635,0.062,16.1,tests performed,1151532.0,836704.0,314844.0,,37154.0,37177.0,10.74,7.8,2.94,,3467.0,31261.0,0.291,81.48,10724553.0,137.176,43.3,19.027,11.58,32605.906,,227.485,6.82,30.5,38.3,,6.63,79.38,0.9,,,,
CZE,Europe,Czechia,2021-03-16,1412962.0,10542.0,11021.0,23657.0,278.0,215.714,131750.2,982.978,1027.642,2205.873,25.922,20.114,0.93,2066.0,192.642,9412.0,877.612,,,,,238072.0,,,22.199,182290.0,16.997,0.059,16.9,tests performed,1200949.0,875590.0,325377.0,,49417.0,38132.0,11.2,8.16,3.03,,3556.0,31622.0,0.295,81.48,10724553.0,137.176,43.3,19.027,11.58,32605.906,,227.485,6.82,30.5,38.3,,6.63,79.38,0.9,,,,
CZE,Europe,Czechia,2021-03-17,1426991.0,14029.0,10828.0,23902.0,245.0,216.714,133058.32,1308.12,1009.646,2228.718,22.845,20.207,0.92,2038.0,190.031,9242.0,861.761,,,,,227790.0,,,21.24,183947.0,17.152,0.057,17.5,tests performed,1248913.0,913050.0,335881.0,,47964.0,38089.0,11.65,8.51,3.13,,3552.0,31072.0,0.29,81.48,10724553.0,137.176,43.3,19.027,11.58,32605.906,,227.485,6.82,30.5,38.3,,6.63,79.38,0.9,,,,
CZE,Europe,Czechia,2021-03-18,1439019.0,12028.0,10470.714,24117.0,215.0,213.286,134179.858,1121.539,976.331,2248.765,20.047,19.888,0.91,2018.0,188.166,9039.0,842.832,,,,,225229.0,,,21.001,183994.0,17.156,0.056,17.9,tests performed,1299298.0,951029.0,348292.0,,50385.0,37689.0,12.12,8.87,3.25,,3514.0,30095.0,0.281,81.48,10724553.0,137.176,43.3,19.027,11.58,32605.906,,227.485,6.82,30.5,38.3,,6.63,79.38,0.9,,,,
CZE,Europe,Czechia,2021-03-19,1449696.0,10677.0,10385.429,24331.0,214.0,209.429,135175.424,995.566,968.379,2268.719,19.954,19.528,0.91,1995.0,186.022,8845.0,824.743,,,,,188755.0,,,17.6,182330.0,17.001,0.053,18.9,tests performed,1347385.0,985511.0,361897.0,,48087.0,37808.0,12.56,9.19,3.37,,3525.0,29483.0,0.275,81.48,10724553.0,137.176,43.3,19.027,11.58,32605.906,,227.485,6.82,30.5,38.3,,6.63,79.38,0.9,,,,
CZE,Europe,Czechia,2021-03-20,1459406.0,9710.0,9614.0,24530.0,199.0,206.714,136080.823,905.399,896.448,2287.275,18.556,19.275,0.9,1970.0,183.691,8280.0,772.06,,,,,65304.0,,,6.089,181831.0,16.955,0.052,19.2,tests performed,1364541.0,1000647.0,363922.0,,17156.0,37632.0,12.72,9.33,3.39,,3509.0,29205.0,0.272,81.48,10724553.0,137.176,43.3,19.027,11.58,32605.906,,227.485,6.82,30.5,38.3,,6.63,79.38,0.9,,,,
CZE,Europe,Czechia,2021-03-21,1469547.0,10141.0,10067.0,24667.0,137.0,205.857,137026.41,945.587,938.687,2300.049,12.774,19.195,0.9,1965.0,183.224,8387.0,782.037,2968.0,276.792,14346.0,1337.674,60012.0,,,5.596,181750.0,16.947,0.051,19.6,tests performed,1373515.0,1008066.0,365479.0,,8974.0,37020.0,12.81,9.4,3.41,,3452.0,28535.0,0.266,81.48,10724553.0,137.176,43.3,19.027,11.58,32605.906,,227.485,6.82,30.5,38.3,,6.63,79.38,0.9,29382.8,20.64,61.44,2739.76920063708
CZE,Europe,Czechia,2021-03-22,1467333.0,-2214.0,9273.286,24810.0,143.0,204.429,136819.968,-206.442,864.678,2313.383,13.334,19.062,0.88,1986.0,185.183,9037.0,842.646,,,,,281031.0,,,26.204,183742.0,17.133,0.049,20.4,tests performed,1410571.0,1032624.0,377979.0,,37056.0,37006.0,13.15,9.63,3.52,,3451.0,27989.0,0.261,81.48,10724553.0,137.176,43.3,19.027,11.58,32605.906,,227.485,6.82,30.5,38.3,,6.63,79.38,0.9,,,,
CZE,Europe,Czechia,2021-03-23,1475538.0,8205.0,8939.429,25055.0,245.0,199.714,137585.035,765.067,833.548,2336.228,22.845,18.622,0.86,1912.0,178.282,8690.0,810.29,,,,,254909.0,,,23.769,186147.0,17.357,0.046,21.7,tests performed,1450555.0,1059263.0,391327.0,,39984.0,35658.0,13.53,9.88,3.65,,3325.0,26239.0,0.245,81.48,10724553.0,137.176,43.3,19.027,11.58,32605.906,,227.485,6.82,30.5,38.3,,6.63,79.38,0.9,,,,
CZE,Europe,Czechia,2021-03-24,1486510.0,10972.0,8502.714,25258.0,203.0,193.714,138608.108,1023.073,792.827,2355.156,18.929,18.063,0.83,1887.0,175.951,8366.0,780.079,,,,,237519.0,,,22.147,187537.0,17.487,0.043,23.3,tests performed,1493140.0,1086117.0,407060.0,,42585.0,34890.0,13.92,10.13,3.8,,3253.0,24724.0,0.231,81.48,10724553.0,137.176,43.3,19.027,11.58,32605.906,,227.485,6.82,30.5,38.3,,6.63,79.38,0.9,,,,
CZE,Europe,Czechia,2021-03-25,1495361.0,8851.0,8048.857,25450.0,192.0,190.429,139433.41,825.302,750.507,2373.059,17.903,17.756,0.82,1875.0,174.832,8206.0,765.16,,,,,231793.0,,,21.613,188475.0,17.574,0.041,24.4,tests performed,1537315.0,1112444.0,424908.0,,44175.0,34002.0,14.33,10.37,3.96,,3170.0,23059.0,0.215,81.48,10724553.0,137.176,43.3,19.027,11.58,32605.906,,227.485,6.82,30.5,38.3,,6.63,79.38,0.9,,,,
CZE,Europe,Czechia,2021-03-26,1503307.0,7946.0,7658.714,25639.0,189.0,186.857,140174.327,740.917,714.129,2390.682,17.623,17.423,0.81,1836.0,171.196,8083.0,753.691,,,,,185395.0,,,17.287,187995.0,17.529,0.039,25.6,tests performed,1579620.0,1137250.0,442408.0,,42305.0,33176.0,14.73,10.6,4.13,,3093.0,21677.0,0.202,81.48,10724553.0,137.176,43.3,19.027,11.58,32605.906,,227.485,6.82,30.5,38.3,,6.63,79.38,0.9,,,,
CZE,Europe,Czechia,2021-03-27,1511021.0,7714.0,7373.571,25778.0,139.0,178.286,140893.611,719.284,687.541,2403.643,12.961,16.624,0.8,1805.0,168.305,7559.0,704.831,,,,,52555.0,,,4.9,186173.0,17.36,0.038,26.3,tests performed,1592895.0,1145681.0,447254.0,,13275.0,32622.0,14.85,10.68,4.17,,3042.0,20719.0,0.193,81.48,10724553.0,137.176,43.3,19.027,11.58,32605.906,,227.485,6.82,30.5,38.3,,6.63,79.38,0.9,,,,
CZE,Europe,Czechia,2021-03-28,1515029.0,4008.0,6497.429,25874.0,96.0,172.429,141267.333,373.722,605.846,2412.595,8.951,16.078,0.79,1764.0,164.482,7611.0,709.68,2794.0,260.521,13218.0,1232.474,50854.0,,,4.742,184865.0,17.238,0.038,26.3,tests performed,1602572.0,1151219.0,451393.0,,9677.0,32722.0,14.94,10.73,4.21,,3051.0,20450.0,0.191,81.48,10724553.0,137.176,43.3,19.027,11.58,32605.906,,227.485,6.82,30.5,38.3,,6.63,79.38,0.9,30542.2,21.12,50.22,2847.87627046088
CZE,Europe,Czechia,2021-03-29,1516772.0,1743.0,7062.714,26036.0,162.0,175.143,141429.857,162.524,658.556,2427.7,15.106,16.331,0.78,1771.0,165.135,8156.0,760.498,,,,,291096.0,,,27.143,186303.0,17.372,0.037,27.0,tests performed,1642423.0,1170339.0,472128.0,,39851.0,33122.0,15.31,10.91,4.4,,3088.0,19674.0,0.183,81.48,10724553.0,137.176,43.3,19.027,11.58,32605.906,,227.485,6.82,30.5,38.3,,6.63,79.38,0.9,,,,
CZE,Europe,Czechia,2021-03-30,1523668.0,6896.0,6875.714,26222.0,186.0,166.714,142072.868,643.01,641.119,2445.044,17.343,15.545,0.78,1723.0,160.659,7878.0,734.576,,,,,252689.0,,,23.562,185986.0,17.342,0.035,28.6,tests performed,1689284.0,1195029.0,494302.0,,46861.0,34104.0,15.75,11.14,4.61,,3180.0,19395.0,0.181,81.48,10724553.0,137.176,43.3,19.027,11.58,32605.906,,227.485,6.82,30.5,38.3,,6.63,79.38,0.9,,,,
CZE,Europe,Czechia,2021-03-31,1532332.0,8664.0,6546.0,26421.0,199.0,166.143,142880.734,807.866,610.375,2463.599,18.556,15.492,0.76,1615.0,150.589,7556.0,704.552,,,,,238908.0,,,22.277,186184.0,17.361,0.034,29.4,tests performed,1739439.0,1218136.0,521357.0,,50155.0,35186.0,16.22,11.36,4.86,,3281.0,18860.0,0.176,81.48,10724553.0,137.176,43.3,19.027,11.58,32605.906,,227.485,6.82,30.5,38.3,,6.63,79.38,0.9,,,,
CZE,Europe,Czechia,2021-04-01,1539617.0,7285.0,6322.286,26586.0,165.0,162.286,143560.016,679.282,589.515,2478.984,15.385,15.132,0.75,1553.0,144.808,7243.0,675.366,,,,,272091.0,,,25.371,191941.0,17.897,0.032,31.2,tests performed,1797100.0,1243765.0,553397.0,,57661.0,37112.0,16.76,11.6,5.16,,3460.0,18760.0,0.175,81.48,10724553.0,137.176,43.3,19.027,11.58,32605.906,,227.485,6.82,30.5,38.3,,6.63,79.38,0.9,,,,
CZE,Europe,Czechia,2021-04-02,1545865.0,6248.0,6079.714,26765.0,179.0,160.857,144142.604,582.588,566.897,2495.675,16.691,14.999,0.73,1439.0,134.178,6413.0,597.974,,,,,64975.0,,,6.059,174738.0,16.293,0.032,31.2,tests performed,1816794.0,1250685.0,566183.0,,19694.0,33882.0,16.94,11.66,5.28,,3159.0,16205.0,0.151,81.48,10724553.0,137.176,43.3,19.027,11.58,32605.906,,227.485,6.82,30.5,38.3,,6.63,79.38,0.9,,,,
CZE,Europe,Czechia,2021-04-03,1549734.0,3869.0,5530.429,26867.0,102.0,155.571,144503.365,360.761,515.679,2505.186,9.511,14.506,0.72,1424.0,132.779,6256.0,583.334,,,,,45371.0,,,4.231,173712.0,16.198,0.03,33.3,tests performed,1831331.0,1254305.0,577102.0,,14537.0,34062.0,17.08,11.7,5.38,,3176.0,15518.0,0.145,81.48,10724553.0,137.176,43.3,19.027,11.58,32605.906,,227.485,6.82,30.5,38.3,,6.63,79.38,0.9,,,,
CZE,Europe,Czechia,2021-04-04,1551896.0,2162.0,5266.714,26945.0,78.0,153.0,144704.959,201.593,491.089,2512.459,7.273,14.266,0.72,1405.0,131.008,6352.0,592.286,2443.0,227.793,11689.0,1089.963,43012.0,,,4.011,172592.0,16.093,0.031,32.3,tests performed,1842755.0,1256813.0,586020.0,,11424.0,34312.0,17.18,11.72,5.46,,3199.0,15085.0,0.141,81.48,10724553.0,137.176,43.3,19.027,11.58,32605.906,,227.485,6.82,30.5,38.3,,6.63,79.38,0.9,31686.4,21.57,51.04,2954.56603179638
CZE,Europe,Czechia,2021-04-05,1553820.0,1924.0,5292.571,27057.0,112.0,145.857,144884.36,179.401,493.5,2522.902,10.443,13.6,0.72,1381.0,128.77,6418.0,598.44,,,,,62539.0,,,5.831,139941.0,13.049,0.032,31.2,tests performed,1852333.0,1259216.0,593202.0,,9578.0,29987.0,17.27,11.74,5.53,,2796.0,12697.0,0.118,81.48,10724553.0,137.176,43.3,19.027,11.58,32605.906,,227.485,6.82,30.5,38.3,,6.63,79.38,0.9,,,,
CZE,Europe,Czechia,2021-04-06,1555245.0,1425.0,4511.0,27169.0,112.0,135.286,145017.233,132.873,420.624,2533.346,10.443,12.615,0.72,1422.0,132.593,7098.0,661.846,,,,,416331.0,,,38.82,163318.0,15.228,0.025,40.0,tests performed,1897711.0,1275354.0,622453.0,,45378.0,29775.0,17.7,11.89,5.8,,2776.0,11475.0,0.107,81.48,10724553.0,137.176,43.3,19.027,11.58,32605.906,,227.485,6.82,30.5,38.3,,6.63,79.38,0.9,,,,
CZE,Europe,Czechia,2021-04-07,1560777.0,5532.0,4063.571,27329.0,160.0,129.714,145533.059,515.826,378.904,2548.265,14.919,12.095,0.75,1384.0,129.05,6744.0,628.837,,,,,284738.0,,,26.55,169865.0,15.839,0.024,41.7,tests performed,1943349.0,1298775.0,644679.0,,45638.0,29130.0,18.12,12.11,6.01,,2716.0,11520.0,0.107,81.48,10724553.0,137.176,43.3,19.027,11.58,32605.906,,227.485,6.82,30.5,38.3,,6.63,79.38,0.9,,,,
CZE,Europe,Czechia,2021-04-08,1567848.0,7071.0,4033.0,27466.0,137.0,125.714,146192.387,659.328,376.053,2561.039,12.774,11.722,0.78,1310.0,122.15,6265.0,584.174,,,,,250058.0,,,23.316,166718.0,15.545,0.023,43.5,tests performed,2013070.0,1337491.0,675699.0,,69721.0,30853.0,18.77,12.47,6.3,,2877.0,13389.0,0.125,81.48,10724553.0,137.176,43.3,19.027,11.58,32605.906,,227.485,6.82,30.5,38.3,,6.63,79.38,0.9,,,,
CZE,Europe,Czechia,2021-04-09,1573153.0,5305.0,3898.286,27617.0,151.0,121.714,146687.046,494.659,363.492,2575.119,14.08,11.349,0.79,1235.0,115.156,5950.0,554.802,,,,,180248.0,,,16.807,183185.0,17.081,0.022,45.5,tests performed,2082769.0,1377024.0,705874.0,,69699.0,37996.0,19.42,12.84,6.58,,3543.0,18048.0,0.168,81.48,10724553.0,137.176,43.3,19.027,11.58,32605.906,,227.485,6.82,30.5,38.3,,6.63,79.38,0.9,,,,
CZE,Europe,Czechia,2021-04-10,1577972.0,4819.0,4034.0,27734.0,117.0,123.857,147136.389,449.343,376.146,2586.029,10.91,11.549,0.79,1192.0,111.147,5311.0,495.219,,,,,53116.0,,,4.953,184292.0,17.184,0.022,45.5,tests performed,2113533.0,1392519.0,721162.0,,30764.0,40315.0,19.71,12.98,6.72,,3759.0,19745.0,0.184,81.48,10724553.0,137.176,43.3,19.027,11.58,32605.906,,227.485,6.82,30.5,38.3,,6.63,79.38,0.9,,,,
CZE,Europe,Czechia,2021-04-11,1580189.0,2217.0,4041.857,27808.0,74.0,123.286,147343.111,206.722,376.879,2592.929,6.9,11.496,0.78,1154.0,107.604,5264.0,490.836,2083.0,194.222,9588.0,894.058,59591.0,,,5.557,186660.0,17.405,0.021,47.6,tests performed,2133342.0,1402296.0,731202.0,,19809.0,41512.0,19.89,13.08,6.82,,3871.0,20783.0,0.194,81.48,10724553.0,137.176,43.3,19.027,11.58,32605.906,,227.485,6.82,30.5,38.3,,6.63,79.38,0.9,32427.8,21.75,33.63,3023.69711819225
CZE,Europe,Czechia,2021-04-12,1581184.0,995.0,3909.143,27918.0,110.0,123.0,147435.888,92.778,364.504,2603.185,10.257,11.469,0.77,1148.0,107.044,5562.0,518.623,,,,,304588.0,,,28.401,221239.0,20.629,0.019,52.6,tests performed,2196727.0,1440558.0,756335.0,,63385.0,49199.0,20.48,13.43,7.05,,4588.0,25906.0,0.242,59.26,10724553.0,137.176,43.3,19.027,11.58,32605.906,,227.485,6.82,30.5,38.3,,6.63,79.38,0.9,,,,
CZE,Europe,Czechia,2021-04-13,1585037.0,3853.0,4256.0,28038.0,120.0,124.143,147795.158,359.269,396.846,2614.375,11.189,11.576,0.77,1079.0,100.61,5249.0,489.438,,,,,277780.0,,,25.901,201446.0,18.784,0.021,47.6,tests performed,2259007.0,1476809.0,782364.0,,62280.0,51614.0,21.06,13.77,7.3,,4813.0,28779.0,0.268,59.26,10724553.0,137.176,43.3,19.027,11.58,32605.906,,227.485,6.82,30.5,38.3,,6.63,79.38,0.9,,,,
CZE,Europe,Czechia,2021-04-14,1590124.0,5087.0,4192.429,28124.0,86.0,113.571,148269.49,474.332,390.919,2622.394,8.019,10.59,0.76,1045.0,97.44,4945.0,461.091,,,,,246565.0,,,22.991,195992.0,18.275,0.019,52.6,tests performed,2325177.0,1515623.0,809720.0,,66170.0,54547.0,21.68,14.13,7.55,,5086.0,30978.0,0.289,59.26,10724553.0,137.176,43.3,19.027,11.58,32605.906,,227.485,6.82,30.5,38.3,,6.63,79.38,0.9,,,,
CZE,Europe,Czechia,2021-04-15,1593847.0,3723.0,3714.143,28229.0,105.0,109.0,148616.637,347.147,346.321,2632.184,9.791,10.164,0.75,983.0,91.659,4687.0,437.035,,,,,238553.0,,,22.244,194349.0,18.122,0.018,55.6,tests performed,2398707.0,1563408.0,835465.0,,73530.0,55091.0,22.37,14.58,7.79,,5137.0,32274.0,0.301,59.26,10724553.0,137.176,43.3,19.027,11.58,32605.906,,227.485,6.82,30.5,38.3,,6.63,79.38,0.9,,,,
CZE,Europe,Czechia,2021-04-16,1597103.0,3256.0,3421.429,28317.0,88.0,100.0,148920.239,303.602,319.028,2640.39,8.205,9.324,0.75,941.0,87.743,4435.0,413.537,,,,,162500.0,,,15.152,191813.0,17.885,0.017,58.8,tests performed,2469000.0,1608061.0,861105.0,,70293.0,55176.0,23.02,14.99,8.03,,5145.0,33005.0,0.308,59.26,10724553.0,137.176,43.3,19.027,11.58,32605.906,,227.485,6.82,30.5,38.3,,6.63,79.38,0.9,,,,
CZE,Europe,Czechia,2021-04-17,1600341.0,3238.0,3195.571,28396.0,79.0,94.571,149222.163,301.924,297.968,2647.756,7.366,8.818,0.75,911.0,84.945,4037.0,376.426,,,,,50652.0,,,4.723,191461.0,17.853,0.016,62.5,tests performed,2494711.0,1624748.0,870129.0,,25711.0,54454.0,23.26,15.15,8.11,,5078.0,33176.0,0.309,59.26,10724553.0,137.176,43.3,19.027,11.58,32605.906,,227.485,6.82,30.5,38.3,,6.63,79.38,0.9,,,,
CZE,Europe,Czechia,2021-04-18,1601881.0,1540.0,3098.857,28426.0,30.0,88.286,149365.759,143.596,288.95,2650.553,2.797,8.232,0.76,889.0,82.894,4049.0,377.545,1699.0,158.407,7630.0,711.431,65420.0,,,6.1,192294.0,17.93,0.016,62.5,tests performed,2512678.0,1637734.0,875110.0,,17967.0,54191.0,23.43,15.27,8.16,,5053.0,33634.0,0.314,59.26,10724553.0,137.176,43.3,19.027,11.58,32605.906,,227.485,6.82,30.5,38.3,,6.63,79.38,0.9,32908.6,21.76,22.27,3068.52882353232
CZE,Europe,Czechia,2021-04-19,1602711.0,830.0,3075.286,28532.0,106.0,87.714,149443.152,77.393,286.752,2660.437,9.884,8.179,0.76,900.0,83.92,4327.0,403.467,,,,,310979.0,,,28.997,193207.0,18.015,0.016,62.5,tests performed,2572077.0,1681711.0,890532.0,,59399.0,53621.0,23.98,15.68,8.3,,5000.0,34450.0,0.321,56.48,10724553.0,137.176,43.3,19.027,11.58,32605.906,,227.485,6.82,30.5,38.3,,6.63,79.38,0.9,,,,
CZE,Europe,Czechia,2021-04-20,1606030.0,3319.0,2999.0,28640.0,108.0,86.0,149752.628,309.477,279.639,2670.508,10.07,8.019,0.77,858.0,80.003,4164.0,388.268,,,,,272189.0,,,25.38,192408.0,17.941,0.015,66.7,tests performed,2630481.0,1724261.0,906387.0,,58404.0,53068.0,24.53,16.08,8.45,,4948.0,35350.0,0.33,56.48,10724553.0,137.176,43.3,19.027,11.58,32605.906,,227.485,6.82,30.5,38.3,,6.63,79.38,0.9,,,,
CZE,Europe,Czechia,2021-04-21,1609861.0,3831.0,2819.571,28711.0,71.0,83.857,150109.846,357.218,262.908,2677.128,6.62,7.819,0.77,856.0,79.817,4004.0,373.349,,,,,243028.0,,,22.661,191903.0,17.894,0.014,71.4,tests performed,2692553.0,1771986.0,920734.0,,62072.0,52482.0,25.11,16.52,8.59,,4894.0,36623.0,0.341,56.48,10724553.0,137.176,43.3,19.027,11.58,32605.906,,227.485,6.82,30.5,38.3,,6.63,79.38,0.9,,,,
CZE,Europe,Czechia,2021-04-22,1612832.0,2971.0,2712.143,28787.0,76.0,79.714,150386.874,277.028,252.891,2684.214,7.087,7.433,0.77,798.0,74.409,3771.0,351.623,,,,,241893.0,,,22.555,192380.0,17.938,0.014,71.4,tests performed,2764387.0,1826476.0,938107.0,,71834.0,52240.0,25.78,17.03,8.75,,4871.0,37581.0,0.35,56.48,10724553.0,137.176,43.3,19.027,11.58,32605.906,,227.485,6.82,30.5,38.3,,6.63,79.38,0.9,,,,
CZE,Europe,Czechia,2021-04-23,1615461.0,2629.0,2622.571,28863.0,76.0,78.0,150632.012,245.138,244.539,2691.301,7.087,7.273,0.77,760.0,70.865,3552.0,331.203,,,,,169778.0,,,15.831,193420.0,18.035,0.013,76.9,tests performed,2826179.0,1876439.0,950157.0,,61792.0,51026.0,26.35,17.5,8.86,,4758.0,38340.0,0.357,56.48,10724553.0,137.176,43.3,19.027,11.58,32605.906,,227.485,6.82,30.5,38.3,,6.63,79.38,0.9,,,,
CZE,Europe,Czechia,2021-04-24,1618068.0,2607.0,2532.429,28920.0,57.0,74.857,150875.099,243.087,236.134,2696.616,5.315,6.98,0.78,732.0,68.255,3205.0,298.847,,,,,55032.0,,,5.131,194046.0,18.094,0.013,76.9,tests performed,2849237.0,1894268.0,955399.0,,23058.0,50647.0,26.57,17.66,8.91,,4723.0,38503.0,0.359,56.48,10724553.0,137.176,43.3,19.027,11.58,32605.906,,227.485,6.82,30.5,38.3,,6.63,79.38,0.9,,,,
CZE,Europe,Czechia,2021-04-25,1619383.0,1315.0,2500.286,28962.0,42.0,76.571,150997.715,122.616,233.137,2700.532,3.916,7.14,0.78,720.0,67.136,3196.0,298.008,1374.0,128.11,5985.0,558.073,60007.0,,,5.595,193272.0,18.021,0.013,76.9,tests performed,2867909.0,1908959.0,959396.0,,18672.0,50747.0,26.74,17.8,8.95,,4732.0,38746.0,0.361,56.48,10724553.0,137.176,43.3,19.027,11.58,32605.906,,227.485,6.82,30.5,38.3,,6.63,79.38,0.9,33309.8,21.72,19.03,3105.93830810478
